Date,Toyota,Honda,Nikkei,Mon,Tue,Wed,Thr,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov
2018/5/7,1195.19,1054.95,22467.16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/8,1187.56,1058.16,22508.69,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/9,1232.2,1033.96,22408.88,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/10,1260.09,1034.83,22497.18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018/5/11,1251.95,1056.12,22758.48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/14,1254.78,1068.06,22865.86,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/15,1247.14,1062.52,22818.02,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/16,1253.28,1061.07,22717.23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/17,1253.95,1066.61,22838.37,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018/5/18,1256.6,1080.02,22930.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/21,1255.09,1075.36,23002.37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/22,1249.31,1076.52,22960.34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/23,1234.02,1065.44,22689.74,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/24,1196.34,1029.3,22437.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018/5/25,1180.93,1019.68,22450.79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/28,1170.44,1031.05,22481.09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/29,1157.85,1030.46,22358.43,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/30,1135.41,996.36,22018.52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/31,1148.71,1004.81,22201.82,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018/6/1,1182.06,1010.35,22171.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/4,1228.38,1034.55,22475.94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/5,1219.09,1022.88,22539.54,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/6,1240.49,1023.17,22625.73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/7,1249.31,1030.76,22823.26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018/6/8,1241.5,1025.22,22694.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/11,1243.49,1042.12,22804.04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/12,1227.72,1036.29,22878.35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/13,1244.15,1048.82,22966.38,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/14,1233.03,1033.09,22738.61,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018/6/15,1255.09,1029.88,22851.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/18,1249.79,1016.46,22680.33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/19,1239.84,1000.73,22278.48,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/20,1236.17,997.227,22555.43,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/21,1227.54,993.73,22693.04,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018/6/22,1194.86,974.2,22516.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/25,1176.93,964.873,22338.15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/26,1175.27,967.497,22342,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/27,1168.3,947.807,22271.77,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2018/6/28,1181.07,948.983,22270.39,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018/6/29,1190.03,956.033,22304.51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018/7/2,1173.11,938.693,21811.93,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/3,1174.28,943.4,21785.54,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/4,1178.1,936.93,21717.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/5,1176.1,935.763,21546.99,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2018/7/6,1188.71,948.683,21788.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/9,1196.69,952.213,22052.18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/10,1186.9,961.913,22196.89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/11,1183.73,951.63,21932.21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/12,1200.66,957.793,22187.96,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2018/7/13,1207.95,967.497,22597.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/17,1223.73,976.607,22697.36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/18,1240.32,979.253,22794.19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/19,1237.67,976.607,22764.68,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2018/7/20,1234.84,967.497,22697.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/23,1213.44,956.033,22396.99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/24,1222.4,967.783,22510.48,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/25,1215.42,977.79,22614.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/26,1225.56,982.487,22586.87,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2018/7/27,1237.5,988.953,22712.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/30,1243.64,991.593,22544.84,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/7/31,1212.45,986.017,22553.72,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018/8/1,1228.05,1015.11,22746.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/2,1208.61,986.017,22512.53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018/8/3,1198.34,993.353,22525.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/6,1183.9,996.887,22507.32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/7,1186.06,1007.17,22662.74,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/8,1171.94,1006.59,22644.31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/9,1160.17,993.65,22598.39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018/8/10,1153.67,989.84,22298.08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/13,1129.46,961.617,21857.43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/14,1139.26,980.433,22356.08,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/15,1131.12,965.73,22204.22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/16,1124.47,967.497,22192.04,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018/8/17,1129.13,973.663,22270.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/20,1121.97,973.963,22199,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/21,1116.02,976.02,22219.73,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/22,1141.74,994.533,22362.55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/23,1128.96,975.137,22410.82,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018/8/24,1133.61,966.91,22601.77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/27,1156.19,980.137,22799.64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/28,1166.14,992.477,22813.47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/29,1173.44,997.767,22848.22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018/8/30,1162.33,986.31,22869.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018/8/31,1150.21,967.497,22865.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018/9/3,1131.3,956.917,22707.38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/4,1124.15,945.75,22696.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/5,1115.53,935.763,22580.83,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/6,1106.56,935.46,22487.94,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2018/9/7,1094.77,932.523,22307.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/10,1094.43,928.407,22373.09,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/11,1112.03,932.817,22664.69,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/12,1105.55,916.067,22604.61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/13,1125.83,933.993,22821.32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2018/9/14,1136.6,945.453,23094.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/18,1155.18,965.147,23420.54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/19,1164.98,994.24,23672.52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/20,1158.33,1004.52,23674.93,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2018/9/21,1161.82,1025.99,23869.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/25,1182.06,1033.33,23940.26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/26,1183.42,1014.96,24033.79,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2018/9/27,1179.71,1009.05,23796.74,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2018/9/28,1194.38,1018.52,24120.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018/10/1,1188.48,1017.04,24245.76,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/2,1207.83,1032.44,24270.62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/3,1172.32,988.61,24110.96,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/4,1179.21,990.977,23975.62,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018/10/5,1178.7,985.053,23783.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/9,1142.34,954.55,23469.39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/10,1137.96,949.81,23506.04,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/11,1110.53,913.68,22590.86,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018/10/12,1112.38,915.757,22694.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/15,1085.79,891.763,22271.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/16,1097.89,908.643,22549.24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/17,1113.05,917.233,22841.12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/18,1117.93,916.343,22658.16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018/10/19,1107.17,907.753,22532.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/22,1102.45,911.61,22614.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/23,1101.61,891.763,22010.78,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/24,1107.33,894.133,22091.18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/25,1077.7,866.737,21268.73,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018/10/26,1099.92,881.837,21184.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/29,1081.74,884.063,21149.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/30,1091.68,901.533,21457.29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018/10/31,1113.55,959.88,21920.46,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018/11/1,1106.98,962.84,21687.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018/11/2,1103.8,961.947,22243.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/5,1093.2,952.48,21898.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/6,1116.09,982.387,22147.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/7,1117.6,956.323,22085.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/8,1125.5,966.697,22486.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018/11/9,1127.2,971.433,22250.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/12,1129.39,972.027,22269.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/13,1101.78,950.703,21810.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/14,1122.31,954.55,21846.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/15,1117.78,949.507,21803.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018/11/16,1109.52,942.997,21680.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/19,1113.05,941.513,21821.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/20,1130.73,937.663,21583.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/21,1130.39,931.747,21507.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/22,1148.25,935.297,21646.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018/11/26,1145.54,935.297,21812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/27,1166.08,949.213,21952.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/28,1155.8,936.183,22177.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2018/11/29,1160.53,930.563,22262.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018/11/30,1145.22,948.33,22351.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018/12/3,1183.75,968.173,22574.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/4,1163.39,945.07,22036.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/5,1163.22,922.567,21919.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/6,1157.49,911.9,21501.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/12/7,1154.46,913.977,21678.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/10,1148.07,898.28,21219.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/11,1135.42,894.727,21148.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/12,1160.69,912.79,21602.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/13,1156.5,922.27,21816.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/12/14,1149.58,904.49,21374.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/17,1151.43,903.313,21506.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/18,1140.48,896.797,21115.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/19,1138.31,902.423,20987.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/20,1115.91,877.84,20392.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/12/21,1080.07,865.257,20166.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/25,1023.33,816.237,19155.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/26,1034.61,832.247,19327.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018/12/27,1079.89,866.657,20077.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018/12/28,1078.38,866.057,20014.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/1/4,1068.29,862.467,19561.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/7,1101.94,894.33,20038.97,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/8,1115.41,922.75,20204.04,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/9,1123.99,934.727,20427.06,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/10,1128.55,926.047,20163.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2019/1/11,1148.25,948.493,20359.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/15,1160.2,963.153,20555.29,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/16,1152.11,960.46,20442.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/17,1143.02,959.26,20402.27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2019/1/18,1144.37,961.947,20666.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/21,1147.57,970.33,20719.33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/22,1142.01,969.133,20622.91,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/23,1131.24,967.04,20593.72,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/24,1132.07,967.64,20574.63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2019/1/25,1138.64,982.3,20773.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/28,1126.01,972.427,20649,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/29,1123.82,970.93,20664.64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/30,1117.6,969.733,20556.54,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019/1/31,1123.66,972.13,20773.49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2019/2/1,1120.29,970.93,20788.39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/4,1132.24,937.117,20883.77,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/5,1136.63,913.78,20844.45,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/6,1128.36,908.093,20874.06,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/7,1106.83,898.223,20751.28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2019/2/8,1085.64,875.633,20333.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/12,1111.88,882.657,20864.21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/13,1115.23,897.917,21144.48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/14,1114.06,909.893,21139.71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2019/2/15,1111.88,889.397,20900.63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/18,1120.29,898.517,21281.85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/19,1127.36,901.81,21302.65,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/20,1143.02,907.497,21431.49,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/21,1133.1,928.44,21464.23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2019/2/22,1131.24,935.023,21425.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/25,1140.33,942.803,21528.23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/26,1143.87,943.703,21449.39,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/27,1141.33,950.28,21556.51,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019/2/28,1127.36,943.403,21385.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2019/3/1,1125.85,944,21602.69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/4,1115.73,931.737,21822.04,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/5,1112.38,925.15,21726.28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/6,1110.03,926.347,21596.81,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/7,1108.35,911.383,21456.01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2019/3/8,1099.41,895.08,21025.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/11,1107.33,901.513,21125.09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/12,1114.06,911.683,21503.69,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/13,1108.51,904.203,21290.24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/14,1101.44,904.5,21287.02,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2019/3/15,1113.55,914.677,21450.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/18,1119.44,914.38,21584.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/19,1121.64,920.367,21566.85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/20,1131.4,924.55,21608.92,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/22,1136.81,913.78,21627.34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/25,1112.72,886.403,20977.11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/26,1137.96,914.08,21428.39,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/27,1135.06,915.283,21378.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019/3/28,1116.37,906.53,21033.76,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2019/3/29,1111.77,904.42,21205.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019/4/1,1139,928.58,21509.03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/2,1146.35,939.147,21505.31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/3,1153.04,946.693,21713.21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/4,1160.93,955.447,21724.95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2019/4/5,1172.25,959.977,21807.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/8,1163.33,945.483,21761.65,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/9,1170.71,949.413,21802.59,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/10,1164.52,939.443,21687.57,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/11,1155.28,928.277,21711.38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2019/4/12,1163.51,931.597,21870.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/15,1170.71,941.863,22169.11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/16,1167.96,947.6,22221.66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/17,1191.6,957.263,22277.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/18,1195.54,970.55,22090.12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2019/4/19,1192.46,965.713,22200.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/22,1193.32,956.35,22217.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/23,1198.47,960.883,22259.74,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/24,1180.99,934.313,22200,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2019/4/25,1182.7,937.63,22307.58,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2019/4/26,1183.38,936.427,22258.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019/5/7,1169.51,929.183,21923.72,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/8,1158.36,902.75,21602.59,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/9,1121.7,860.48,21402.13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2019/5/10,1120.31,855.193,21344.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/13,1121.7,850.51,21191.28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/14,1118.94,846.437,21067.23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/15,1125.98,847.043,21188.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/16,1114.33,841.907,21062.98,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2019/5/17,1114.33,849.157,21250.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/20,1118.59,854.437,21301.73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/21,1112.95,855.347,21272.45,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/22,1112.43,855.04,21283.37,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/23,1113.81,847.493,21151.14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2019/5/24,1114.33,842.513,21117.22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/27,1123.23,833.157,21182.58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/28,1131.81,836.473,21260.14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/29,1127.86,833.157,21003.37,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019/5/30,1126.14,836.163,20942.53,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2019/5/31,1094.09,800.537,20601.19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019/6/3,1087.06,803.103,20410.88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/4,1091.35,820.463,20408.54,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/5,1119.13,844.023,20776.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/6,1122.01,827.557,20774.04,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019/6/7,1129.04,826.807,20884.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/10,1149.28,839.49,21134.42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/11,1161.79,841.753,21204.28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/12,1168.47,838.43,21129.72,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/13,1152.72,831.793,21032,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019/6/14,1155.62,831.943,21116.89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/17,1152.85,837.977,21124,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
